buff_id,buff_name_text,buff_detail_text,buff_type,buff_maxtime,buff_show_flag
10210215,Wildfire Spark,"Refunds #Y7%#E of the Endurance consumed, and a further #Y10#E Endurance after consuming #Y50#E Endurance. Can only trigger once every #Y20#E seconds. Gain one stack of #YStarfire#E when Endurance changes by #Y10#E or more in a single instance: Increases Endurance Recovery by #Y1%#E for #Y10#E seconds, stacking up to #Y10#E times.",2,-1,1
10210216,Starfire,"Gain one stack of #YStarfire#E when Endurance changes by #Y10#E or more in a single instance: Increases Endurance Recovery by #Y1%#E for #Y10#E seconds, stacking up to #Y10#E times.",1,10,0
10210310,Battle Anthem,Increases Charged Skills' damage against bosses by #Y10%#E.,2,-1,1
10210311,Battle Anthem,Increases Charged Skills' damage against bosses (including players with less than #Y60%#E Endurance) by #Y10%#E.,2,-1,1
10210312,Battle Anthem,"Increases Charged Skills' damage against bosses (including players with less than #Y60%#E Endurance) by #Y10%#E. When a Charged Skill is #YCritical or Affinity#E, if the target is a player, reduces their Endurance by #Y10#E; if the target is a boss, restores #Y10#E Endurance. This effect can only trigger once per #Y20#E seconds.",2,-1,1
10210313,Battle Anthem,"When a Charged Skill is #YCritical or Affinity#E, if the target is a player, reduces their Endurance by #Y10#E; if the target is a boss, restores #Y10#E Endurance. This effect can only trigger once per #Y20#E seconds.",2,-1,1
10210314,Battle Anthem,"Increases Charged Skills' damage against bosses (including players with less than #Y60%#E Endurance) by #Y15%#E. When a Charged Skill is #YCritical or Affinity#E, if the target is a player, reduces their Endurance by #Y10#E; if the target is a boss, restores #Y10#E Endurance. This effect can only trigger once per #Y20#E seconds.",2,-1,1
10210315,Battle Anthem,"Increases Charged Skills' damage against bosses (including players with less than #Y60%#E Endurance) by #Y10%#E. When a Charged Skill is #YCritical or Affinity#E, if the target is a player, reduces their Endurance by #Y10#E; if the target is a boss, restores #Y10#E Endurance. This effect can only trigger once per #Y20#E seconds. When dealing damage with a Charged Skill, if the target is a player, increases the damage by 1% for every #Y10#E Endurance between you and the target, up to #Y10%#E; if the target is a boss, deals bonus damage based on #Ythe Endurance you have consumed#E: #Y1%#E bonus damage for every #Y10#E Endurance consumed, up to #Y10%#E.",2,-1,1
10210316,Battle Anthem,Reduces the target's Endurance by #Y10#E when landing a #YCritical or Affinity#E Charged Skill hit against a player.,1,0.3,1
10210410,Sword Morph,"When Nameless Sword's Charged Skill Vagrant Sword is charged while the Qi shield is activet, it unleashes additional sword energy attacks at the 2nd charging level, consuming bonus Endurance to increase the sword energy's damage; each 1 Endurance increases damage by #Y1%#E, up to #Y20%#E.",2,-1,1
10210411,Sword Morph,"Nameless Sword's Charged Skill, Vagrant Sword can unleash multiple sword energy attacks after charging to the 2nd stage when you are not in combat, have a Qi shield present, or within 5 seconds after unleashing the sword energy of Shadow Step. You can consume bonus Endurance to increase the sword energy's damage; each Endurance increases damage by #Y1%#E, up to #Y20%#E.",2,-1,1
10210412,Sword Morph,Vagrant Sword also unleashes multiple sword energy attacks while not in combat.,2,-1,1
10210413,Sword Morph,"Nameless Sword's Charged Skill, Vagrant Sword can unleash multiple sword energy attacks after charging to the 2nd stage when you are not in combat, have a Qi shield present, or within 5 seconds after unleashing the sword energy of Shadow Step. You can consume bonus Endurance to increase the sword energy's damage; each Endurance increases damage by #Y1%#E, up to #Y20%#E. Hitting a target with sword energy increases your sword energy damage against them by #Y3%#E for #Y3#E seconds. This effect can stack, up to a #Y12%#E bonus.",2,-1,1
10210414,Sword Morph,"Nameless Sword's Charged Skill, Vagrant Sword can unleash multiple sword energy attacks after charging to the 2nd stage when you are not in combat, have a Qi shield present, as well as within 5 seconds after unleashing the sword energy of Shadow Step or the multiple sword energy attacks of Vagrant Sword. You can consume bonus Endurance to increase the sword energy's damage; each Endurance increases damage by #Y1%#E, up to #Y20%#E. Hitting a target with sword energy increases your sword energy damage against them by #Y3%#E for #Y3#E seconds. This effect can stack, up to a #Y12%#E bonus.",2,-1,1
10210416,Sword Morph,"Nameless Sword's Charged Skill, Vagrant Sword can unleash multiple sword energy attacks after charging to the 2nd stage when you are not in combat, have a Qi shield present, as well as within 5 seconds after unleashing the sword energy of Shadow Step or the multiple sword energy attacks of Vagrant Sword. You can consume bonus Endurance to increase the sword energy's damage; each Endurance increases damage by #Y1%#E, up to #Y20%#E. Hitting a target with sword energy increases your sword energy damage against them by #Y3%#E for #Y3#E seconds. This effect can stack, up to a #Y12%#E bonus. Within a short duration after unleashing multiple sword energy attacks, you can charge again to unleash multiple sword energy attacks directly. This effect can only trigger once every 20 seconds.",2,-1,1
10210417,Energy Surge,Able to unleash multiple sword energy attacks without charging.,1,5,0
10210418,Sword Morph,"While the Qi shield of Nameless Sword is present, Vagrant Sword unleashes additional sword energy attacks.",2,-1,1
10210423,,Charged Skill [Vagrant Sword] now unleashes additional sword energy attacks.,1,5,1
10210424,Sword Morph,"A debuff applied when hit by the sword energy unleashed from Nameless Sword's Charged Skill, Vagrant Sword. Each stack increases sword energy damage by 3%.",1,5,0
10210425,Sword Morph,"Within a short duration after unleashing Vagrant Sword's sword energy attacks, you can charge again to unleash additional sword energy attacks directly",2,-1,1
10210426,,Consume Endurance to increase the damage of multiple sword energy attacks,2,-1,1
10215110,Wolfchaser's Art,Reduces the required combo number to gain Heavenquaker Spear's Martial Art Skill buff from 5/10 to 4/8. Hitting a Boss with Bleed effect from you has a #Y20%#E/#Y40%#E/#Y60%#E/#Y80%#E/#Y100%#E chance to increase the combo count by 1 based on the number of Bleed stacks.,2,-1,1
10215111,Wolfchaser's Art - Mark,Increases the combo count when attacking bleeding targets with [Heavenquaker Spear],2,-1,1
10215120,Wolfchaser's Art,Reduces the required combo number to gain Heavenquaker Spear's Martial Art Skill buff from 5/10 to 4/8. Hitting a Boss with Bleed effect from you has a #Y20%#E/#Y40%#E/#Y60%#E/#Y80%#E/#Y100%#E chance to increase the combo count by 1 based on the number of Bleed stacks. Increases the duration of all buffs by 3 seconds.,2,-1,1
10215121,Tenacity,Applies Tenacity.,1,2,1
10215122,DMG Reduction,Applies 60% DMG Reduction.,1,2,0
10215130,Wolfchaser's Art,"Reduces the required combo number to gain Heavenquaker Spear's Martial Art Skill buff from 5/10 to 4/8. Hitting a Boss with Bleed effect from you has a #Y20%#E/#Y40%#E/#Y60%#E/#Y80%#E/#Y100%#E chance to increase the combo count by 1 based on the number of Bleed stacks. Increases the duration of all buffs by 3 seconds. Increases damage of Sober Sorrow by #Y10%#E. While casting Sober Sorrow, gain #Y60%#E DMG Reduction and high interruption resistance.",2,-1,1
10215140,Wolfchaser's Art,"Reduces the required combo number to gain Heavenquaker Spear's Martial Art Skill buff from 5/10 to 4/8. Hitting a Boss with Bleed effect from you has a #Y20%#E/#Y40%#E/#Y60%#E/#Y80%#E/#Y100%#E chance to increase the combo count by 1 based on the number of Bleed stacks. Increases the duration of all buffs by 3 seconds. Increases damage of Sober Sorrow by #Y10%#E. While casting Sober Sorrow, gain #Y60%#E DMG Reduction and high interruption resistance. At 12 combo, gain the Waveborn effect: Damage increased by #Y25%#E and the special skill Sweep All gains 20% Life Drain.",2,-1,1
10215150,Wolfchaser's Art,"Reduces the required combo number to gain Heavenquaker Spear's Martial Art Skill buff from 5/10 to 4/8. Hitting a Boss with Bleed effect from you has a #Y20%#E/#Y40%#E/#Y60%#E/#Y80%#E/#Y100%#E chance to increase the combo count by 1 based on the number of Bleed stacks. Increases the duration of all buffs by 3 seconds. Increases damage of Sober Sorrow by #Y10%#E. While casting Sober Sorrow, gain #Y60%#E DMG Reduction and high interruption resistance. At 12 combo, gain the Waveborn effect: Damage increased by #Y25%#E and the special skill Sweep All gains 20% Life Drain. Hitting the same target with 5 combo hits within 3s using Sober Sorrow inflicts ""Wine Gu"" for 12s, increasing damage taken from Sober Sorrow by #Y5%#E.",2,-1,1
10215151,Wolf Chase Combo,"Hitting the same target with 5 combo hits within 3s using Sober Sorrow inflicts ""Wine Gu"" for 12s, increasing damage taken from Sober Sorrow by #Y5%#E.",1,3,1
10215152,Wine Gu,Increases all damage taken from the effect's source by #Y5%#E for 12 seconds.,1,12,0
10215210,Adaptive Steel,Gain a Martial Art effect based on your current Blade Weapon. ,,,0
,,,,,0
,,,,,0
, increases the next skill damage within #Y8#E seconds by #Y25%#E. Can only trigger once every #Y25#E seconds. ,,,,0
,2,-1.0,1,,0
10215211,Martial Art Skill Damage Boost,Increases the next Martial Art Skill damage by 25%.,1,8,0
10215212,Adaptive Steel - Sword: Martial Skill,Sword: #Y10%#E chance to apply one stack of #YBleed#E to the target when dealing Affinity DMG. Can only trigger once every #Y10#E seconds.,2,-1,1
10215213,Adaptive Steel - Dual Blades: Martial Skill,"Dual Blades: After a Perfect Dodge, increases the next Martial Art Skill damage within #Y8#E seconds by #Y25%#E Can only trigger once every 25 seconds.",2,-1,1
10215214,Martial Art Skill Damage Boost,Increases the next Martial Art Skill damage by 25%.,1,8,1
10215220,Adaptive Steel,Gain a Martial Art effect based on your current Blade Weapon. ,,,0
,,,,,0
,,,,,0
, increases the next Martial Art Skill damage within #Y8#E seconds by #Y25%#E Can only trigger once every #Y25#E seconds. ,,,,0
," but its cooldown is reduced to #Y12#E seconds.""",2,-1,1,0
10215230,Adaptive Steel,Gain a unique martial effect based on your currently equipped blade weapon type:,,,0
,,,,,0
, has a #Y10%#E chance to inflict 1 stack of #YBleed#E to the target. Can trigger once every #Y10#E seconds.,,,,0
,,,,,0
,,,,,0
,,,,,0
, the next martial skill within #Y8#E seconds deals #Y25%#E increased damage. Can trigger once every #Y25#E seconds.,,,,0
,,,,,0
, but cooldown is extended to #Y12#E seconds. On hit with Dual-Weapon Skill," increase own movement speed by #Y20%#E and reduce the target's movement speed by #Y20%#E for #Y4#E seconds.""",2,-1,1
10215231,Speed Up,Increases Movement Speed by 20%.,1,4,0
10215232,Slow Down,Movement Speed reduced by 20%.,1,4,0
10215240,Adaptive Steel,Gain a unique martial effect based on your currently equipped blade weapon type:,,,0
,,,,,0
, has a #Y10%#E chance to inflict 1 stack of #YBleed#E to the target. Can trigger once every #Y10#E seconds.,,,,0
,,,,,0
,,,,,0
,,,,,0
, the next martial skill within #Y8#E seconds deals #Y25%#E increased damage. Can trigger once every #Y25#E seconds.,,,,0
,,,,,0
, but cooldown is extended to #Y12#E seconds. On hit with Dual-Weapon Skill," increase own movement speed by #Y20%#E and reduce the target's movement speed by #Y20%#E for #Y4#E seconds. Using Dual-Weapon Skill restores #Y10#E Endurance.""",2,-1,1
10215250,Adaptive Steel,Gain a unique martial effect based on your currently equipped blade weapon type:,,,0
,,,,,0
, has a #Y10%#E chance to inflict 1 stack of #YBleed#E to the target. Can trigger once every #Y10#E seconds.,,,,0
,,,,,0
,,,,,0
,,,,,0
, the next martial skill within #Y8#E seconds deals #Y25%#E increased damage. Can trigger once every #Y25#E seconds.,,,,0
,,,,,0
, but cooldown is extended to #Y12#E seconds. On hit with Dual-Weapon Skill," increase own movement speed by #Y20%#E and reduce the target's movement speed by #Y20%#E for #Y4#E seconds. Using Dual-Weapon Skill restores #Y10#E Endurance. The #Cmartial effect#E lingers for #Y10#E seconds after activation.""",2,-1,1
10215251,Sword: Martial Skill,#Y10%#E chance to apply one stack of #YBleed#E to the target when dealing Affinity DMG. Can only trigger once every #Y10#E seconds.,1,10,0
10215252,Spear: Martial Skill,Attacks ignore #Y12.5%#E of target's Physical Defense.,1,10,0
10215253,Dual Blades: Martial Skill,"After a Perfect Dodge, increases the next skill damage within #Y8#E seconds by #Y25%#E. This effect can trigger once every #Y25#E seconds.",1,10,0
10215254,Mo Blade: Martial Skill,Increases the Critical DMG of Charged Skills and Parry Counter Skills by #Y20%#E.,1,10,0
10215310,Insightful Strike,"Dealing #YAffinity DMG#E generates #CFocus#E. When Focus is full, enter the #CConcentration#E state for #Y10#E seconds.",,,0
," there is a #Y5%#E chance to reduce damage taken by #Y40%#E.""",2,-1,1,0
10215311,Tranquil Mind,"Dealing #YAffinity DMG#E generates #CFocus#E. When Focus is full, enter the #CConcentration#E state for #Y10#E seconds.",,,0
," there is a #Y5%#E chance to reduce damage taken by #Y40%#E.""",2,-1,0,0
10215312,Concentration,"Increases Affinity DMG by #Y10%#E, with a #Y5%#E chance to reduce damage taken by #Y40%#E. Lasts #Y10#E seconds.",1,10,1
10215313,Concentration,"Increases Affinity DMG by #Y10%#E, with a #Y5%#E chance to reduce damage taken by #Y40%#E. Lasts #Y10#E seconds.",1,10,0
10215320,Insightful Strike,"Dealing #YAffinity DMG#E generates #CFocus#E. When Focus is full, enter the #CConcentration#E state for #Y10#E seconds.",,,0
," there is a #Y5%#E chance to reduce damage taken by #Y40%#E.""",2,-1,1,0
10215321,Concentration,"Increases Affinity DMG by #Y10%#E, with a #Y5%#E chance to reduce damage taken by #Y40%#E and heal yourself for #Y1.5%#E of damage dealt. Lasts #Y10#E seconds.",1,10,0
10215330,Insightful Strike,"Dealing #YAffinity DMG#E generates #CFocus#E. When Focus is full, enter the #CConcentration#E state for #Y10#E seconds.",,,0
